,user_id,adopted,logins
1307,1799,0,1.0
1308,1803,0,1.0
1309,1804,0,1.0
1310,1805,0,1.0
1311,1806,0,1.0
1312,1807,0,1.0
1313,1808,0,1.0
1314,1810,0,1.0
1315,1811,1,593.0
1316,1812,0,1.0
1317,1813,0,1.0
1318,1814,0,1.0
1319,1816,1,13.0
1320,1817,0,1.0
1321,1818,0,1.0
1322,1819,0,1.0
1323,1820,1,19.0
1324,1821,1,242.0
1325,1822,1,470.0
1326,1823,0,4.0
1327,1825,1,153.0
1328,1826,0,1.0
1329,1829,0,1.0
1330,1830,0,1.0
1331,1831,0,1.0
1332,1833,0,1.0
1333,1834,0,1.0
1334,1835,0,1.0
1335,1836,1,144.0
1336,1839,0,1.0
1337,1840,0,1.0
1338,1842,0,1.0
1339,1843,0,1.0
1340,1844,0,4.0
1341,1845,0,9.0
1342,1846,0,1.0
1343,1847,0,1.0
1344,1848,0,1.0
1345,1849,0,1.0
1346,1850,0,1.0
1347,1851,0,1.0
1348,1853,0,1.0
1349,1854,0,1.0
1350,1855,0,2.0
1351,1856,0,1.0
1352,1857,0,1.0
1353,1858,0,4.0
1354,1860,0,1.0
1355,1861,0,1.0
1356,1862,0,1.0
1357,1863,0,1.0
1358,1864,0,7.0
1359,1865,1,374.0
1360,1867,0,1.0
1361,1869,0,1.0
1362,1870,0,1.0
1363,1871,0,1.0
1364,1872,1,10.0
1365,1873,0,1.0
1366,1874,0,1.0
1367,1875,0,6.0
1368,1877,0,1.0
1369,1878,0,1.0
1370,1879,1,266.0
1371,1880,0,1.0
1372,1881,0,1.0
1373,1883,0,1.0
1374,1885,1,156.0
1375,1887,0,1.0
1376,1889,0,1.0
1377,1891,0,5.0
1378,1892,0,1.0
1379,1893,0,1.0
1380,1896,0,1.0
1381,1897,0,4.0
1382,1898,0,1.0
1383,1899,0,1.0
1384,1900,0,1.0
1385,1901,0,4.0
1386,1904,0,1.0
1387,1905,0,1.0
1388,1906,0,1.0
1389,1907,0,7.0
1390,1909,0,1.0
1391,1910,0,1.0
1392,1912,0,1.0
1393,1913,0,1.0
1394,1916,0,1.0
1395,1917,0,1.0
1396,1918,0,1.0
1397,1921,0,1.0
1398,1923,0,1.0
1399,1924,0,1.0
1400,1925,0,1.0
1401,1926,0,1.0
1402,1928,0,1.0
1403,1929,0,1.0
1404,1930,1,19.0
1405,1931,0,1.0
1406,1932,0,1.0
1407,1933,0,2.0
1408,1934,0,1.0
1409,1938,0,1.0
1410,1940,0,1.0
1411,1941,1,308.0
1412,1942,0,1.0
1413,1943,0,1.0
1414,1944,1,59.0
1415,1945,0,1.0
1416,1946,0,1.0
1417,1947,0,1.0
1418,1949,0,2.0
1419,1951,0,1.0
1420,1954,1,44.0
1421,1960,0,1.0
1422,1961,0,1.0
1423,1962,0,1.0
1424,1963,0,1.0
1425,1964,0,1.0
1426,1965,0,1.0
1427,1966,0,1.0
1428,1967,0,1.0
1429,1968,0,1.0
1430,1969,0,1.0
1431,1970,0,1.0
1432,1972,0,1.0
1433,1973,0,1.0
1434,1974,1,93.0
1435,1975,0,1.0
1436,1976,0,1.0
1437,1978,0,1.0
1438,1979,0,1.0
1439,1980,0,1.0
1440,1981,0,1.0
1441,1982,0,1.0
1442,1984,0,1.0
1443,1985,0,1.0
1444,1986,0,1.0
1445,1988,0,1.0
1446,1990,0,1.0
1447,1991,0,1.0
1448,1992,0,1.0
1449,1993,0,10.0
1450,1995,0,1.0
1451,1997,0,1.0
1452,1998,0,1.0
1453,1999,0,4.0
1454,2000,0,1.0
1455,2002,1,97.0
1456,2004,0,1.0
1457,2006,0,1.0
1458,2007,0,1.0
1459,2009,0,6.0
1460,2011,1,236.0
1461,2013,1,256.0
1462,2014,0,1.0
1463,2015,0,2.0
1464,2016,0,1.0
1465,2017,0,1.0
1466,2018,0,1.0
1467,2019,0,1.0
1468,2020,0,2.0
1469,2021,0,1.0
1470,2023,0,1.0
1471,2024,0,5.0
1472,2025,1,59.0
1473,2026,0,1.0
1474,2027,0,1.0
1475,2028,0,1.0
1476,2029,0,1.0
1477,2030,0,1.0
1478,2031,0,1.0
1479,2032,0,1.0
1480,2033,1,279.0
1481,2034,0,9.0
1482,2035,0,1.0
1483,2036,0,1.0
1484,2037,0,9.0
1485,2038,1,85.0
1486,2039,0,1.0
1487,2042,1,320.0
1488,2043,1,66.0
1489,2045,0,1.0
1490,2046,0,1.0
1491,2047,0,1.0
1492,2048,0,1.0
1493,2049,1,10.0
1494,2051,0,1.0
1495,2052,0,1.0
1496,2055,0,1.0
1497,2056,1,45.0
1498,2057,0,1.0
1499,2058,0,2.0
1500,2063,0,3.0
1501,2065,0,1.0
1502,2066,0,1.0
1503,2068,0,1.0
1504,2069,0,1.0
1505,2072,0,1.0
1506,2073,0,9.0
1507,2074,1,139.0
1508,2075,0,1.0
1509,2076,0,1.0
1510,2077,0,2.0
1511,2078,1,488.0
1512,2079,0,1.0
1513,2080,1,309.0
1514,2084,0,1.0
1515,2088,0,1.0
1516,2091,0,1.0
1517,2094,0,1.0
1518,2095,0,1.0
1519,2097,0,1.0
1520,2098,0,1.0
1521,2099,0,1.0
1522,2100,0,1.0
1523,2101,0,8.0
1524,2103,1,118.0
1525,2104,0,1.0
1526,2106,0,1.0
1527,2107,0,1.0
1528,2108,0,1.0
1529,2109,0,1.0
1530,2111,0,7.0
1531,2112,1,21.0
1532,2113,1,52.0
1533,2115,0,1.0
1534,2118,0,2.0
1535,2119,0,1.0
1536,2120,0,1.0
1537,2122,0,1.0
1538,2123,0,1.0
1539,2124,1,14.0
1540,2126,0,2.0
1541,2127,0,1.0
1542,2128,0,1.0
1543,2129,1,13.0
1544,2131,0,3.0
1545,2132,0,1.0
1546,2134,0,13.0
1547,2135,0,1.0
1548,2136,0,2.0
1549,2137,0,2.0
1550,2138,0,1.0
1551,2139,0,1.0
1552,2140,0,1.0
1553,2142,0,1.0
1554,2143,0,1.0
1555,2145,0,1.0
1556,2146,0,1.0
1557,2147,0,1.0
1558,2149,0,1.0
1559,2150,0,1.0
1560,2156,0,1.0
1561,2157,0,1.0
1562,2158,0,1.0
1563,2159,1,110.0
1564,2160,1,43.0
1565,2161,0,1.0
1566,2162,0,1.0
1567,2163,0,1.0
1568,2164,0,1.0
1569,2166,0,1.0
1570,2167,0,1.0
1571,2169,0,2.0
1572,2170,0,1.0
1573,2171,1,291.0
1574,2172,0,1.0
1575,2175,0,1.0
1576,2176,0,5.0
1577,2177,0,1.0
1578,2178,0,1.0
1579,2181,0,1.0
1580,2182,0,1.0
1581,2183,0,1.0
1582,2184,0,1.0
1583,2186,0,1.0
1584,2187,0,1.0
1585,2188,0,1.0
1586,2189,0,1.0
1587,2190,0,1.0
1588,2191,0,1.0
1589,2193,1,279.0
1590,2194,0,3.0
1591,2196,0,8.0
1592,2197,0,1.0
1593,2198,0,2.0
1594,2199,1,88.0
1595,2201,0,22.0
1596,2202,0,1.0
1597,2205,0,1.0
1598,2206,0,3.0
1599,2207,0,1.0
1600,2208,0,1.0
1601,2209,0,1.0
1602,2211,0,1.0
1603,2212,0,1.0
1604,2213,0,1.0
1605,2214,0,1.0
1606,2217,0,1.0
1607,2218,0,1.0
1608,2219,0,1.0
1609,2220,0,7.0
1610,2221,0,1.0
1611,2222,0,1.0
1612,2223,0,1.0
1613,2224,0,1.0
1614,2226,0,1.0
1615,2228,0,1.0
1616,2229,0,1.0
1617,2231,0,1.0
1618,2232,0,1.0
1619,2233,0,1.0
1620,2234,0,1.0
1621,2235,0,1.0
1622,2236,0,1.0
1623,2238,0,1.0
1624,2239,1,123.0
1625,2241,1,36.0
1626,2242,0,1.0
1627,2243,0,1.0
1628,2246,1,178.0
1629,2247,0,1.0
1630,2248,0,1.0
1631,2251,0,1.0
1632,2252,0,1.0
1633,2253,1,51.0
1634,2254,0,1.0
1635,2255,0,1.0
1636,2257,0,1.0
1637,2258,0,1.0
1638,2259,0,6.0
1639,2261,0,1.0
1640,2262,0,1.0
1641,2263,0,1.0
1642,2266,0,1.0
1643,2267,0,1.0
1644,2269,0,1.0
1645,2270,1,302.0
1646,2271,1,144.0
1647,2272,0,1.0
1648,2274,0,1.0
1649,2276,0,1.0
1650,2278,1,17.0
1651,2280,0,2.0
1652,2282,1,23.0
1653,2283,0,1.0
1654,2284,0,1.0
1655,2285,0,5.0
1656,2286,1,95.0
1657,2287,0,1.0
1658,2288,0,1.0
1659,2289,1,188.0
1660,2290,1,31.0
1661,2291,0,2.0
1662,2294,0,1.0
1663,2295,0,1.0
1664,2297,1,46.0
1665,2298,0,1.0
1666,2299,0,1.0
1667,2300,1,452.0
1668,2301,0,3.0
1669,2302,0,1.0
1670,2303,0,1.0
1671,2304,0,1.0
1672,2305,0,1.0
1673,2306,0,1.0
1674,2307,0,5.0
1675,2310,0,1.0
1676,2311,0,4.0
1677,2312,1,46.0
1678,2313,0,1.0
1679,2316,1,496.0
1680,2317,0,1.0
1681,2318,0,1.0
1682,2319,0,1.0
1683,2320,0,1.0
1684,2321,0,1.0
1685,2322,1,58.0
1686,2323,0,1.0
1687,2324,1,220.0
1688,2327,0,1.0
1689,2328,0,1.0
1690,2331,0,1.0
1691,2332,0,3.0
1692,2333,1,349.0
1693,2334,0,1.0
1694,2337,1,71.0
1695,2339,1,98.0
1696,2340,0,1.0
1697,2341,0,1.0
1698,2344,0,1.0
1699,2345,0,1.0
1700,2347,0,1.0
1701,2348,0,1.0
1702,2350,0,1.0
1703,2351,0,1.0
1704,2352,0,1.0
1705,2354,0,1.0
1706,2355,0,1.0
1707,2356,0,1.0
1708,2357,1,38.0
1709,2358,0,1.0
1710,2359,0,1.0
1711,2360,0,1.0
1712,2361,1,28.0
1713,2366,0,1.0
1714,2367,0,1.0
1715,2369,0,1.0
1716,2370,0,4.0
1717,2371,0,5.0
1718,2372,0,7.0
1719,2373,0,1.0
1720,2375,0,1.0
1721,2377,0,2.0
1722,2378,0,1.0
1723,2380,0,4.0
1724,2381,0,1.0
1725,2382,0,1.0
1726,2383,0,1.0
1727,2385,0,1.0
1728,2387,0,1.0
1729,2388,0,1.0
1730,2390,1,127.0
1731,2391,0,1.0
1732,2393,0,1.0
1733,2394,0,1.0
1734,2396,0,1.0
1735,2398,0,2.0
1736,2399,1,52.0
1737,2400,1,23.0
1738,2401,0,1.0
1739,2402,0,1.0
1740,2403,0,4.0
1741,2404,0,1.0
1742,2406,1,96.0
1743,2407,0,1.0
1744,2408,0,1.0
1745,2409,0,1.0
1746,2410,0,2.0
1747,2412,0,1.0
1748,2413,0,1.0
1749,2414,0,2.0
1750,2415,0,2.0
1751,2416,0,1.0
1752,2417,0,1.0
1753,2418,0,1.0
1754,2419,0,1.0
1755,2420,0,1.0
1756,2421,0,4.0
1757,2422,0,1.0
1758,2423,0,1.0
1759,2424,0,2.0
1760,2425,1,146.0
1761,2426,0,1.0
1762,2427,0,1.0
1763,2428,0,1.0
1764,2430,0,1.0
1765,2431,0,1.0
1766,2432,0,1.0
1767,2433,0,1.0
1768,2434,0,2.0
1769,2435,1,57.0
1770,2436,0,6.0
1771,2437,0,1.0
1772,2438,1,14.0
1773,2440,0,1.0
1774,2441,0,1.0
1775,2442,0,1.0
1776,2443,0,1.0
1777,2444,0,1.0
1778,2445,0,1.0
1779,2446,0,1.0
1780,2447,1,360.0
1781,2448,0,1.0
1782,2450,0,2.0
1783,2453,0,1.0
1784,2454,0,1.0
1785,2455,0,4.0
1786,2456,0,1.0
1787,2457,0,1.0
1788,2458,0,1.0
1789,2461,0,4.0
1790,2462,0,1.0
1791,2463,0,1.0
1792,2464,0,1.0
1793,2466,0,1.0
1794,2468,0,1.0
1795,2469,0,1.0
1796,2471,0,1.0
1797,2472,0,1.0
1798,2473,0,1.0
1799,2474,1,538.0
1800,2475,0,1.0
1801,2476,0,1.0
1802,2477,0,1.0
1803,2478,0,1.0
1804,2479,0,1.0
1805,2480,0,1.0
1806,2481,1,70.0
1807,2482,0,1.0
1808,2484,0,1.0
1809,2488,0,1.0
1810,2489,0,1.0
1811,2490,1,331.0
1812,2491,0,1.0
1813,2492,0,4.0
1814,2493,0,1.0
1815,2494,0,1.0
1816,2495,0,4.0
1817,2496,0,1.0
1818,2497,0,1.0
1819,2498,0,1.0
1820,2499,0,1.0
1821,2500,0,1.0
1822,2502,1,212.0
1823,2503,0,1.0
1824,2506,0,1.0
1825,2508,0,1.0
1826,2509,0,1.0
1827,2510,0,1.0
1828,2513,0,1.0
1829,2514,0,1.0
1830,2515,0,1.0
1831,2516,0,4.0
1832,2517,0,1.0
1833,2518,0,1.0
1834,2519,1,511.0
1835,2521,0,1.0
1836,2524,0,1.0
1837,2527,0,1.0
1838,2530,0,1.0
1839,2531,0,1.0
1840,2532,0,5.0
1841,2533,0,1.0
1842,2534,0,1.0
1843,2535,0,1.0
1844,2536,0,6.0
1845,2537,0,1.0
1846,2538,0,1.0
1847,2539,1,384.0
1848,2541,0,1.0
1849,2542,0,1.0
1850,2543,0,1.0
1851,2544,1,124.0
1852,2546,0,1.0
1853,2547,0,1.0
1854,2548,1,219.0
1855,2549,0,1.0
1856,2551,0,1.0
1857,2552,0,1.0
1858,2553,0,1.0
1859,2554,0,1.0
1860,2555,0,1.0
1861,2557,1,263.0
1862,2559,0,1.0
1863,2561,0,1.0
1864,2562,0,1.0
1865,2563,0,1.0
1866,2566,1,232.0
1867,2567,0,1.0
1868,2568,1,447.0
1869,2569,1,9.0
1870,2570,0,8.0
1871,2571,1,173.0
1872,2575,0,1.0
1873,2577,0,3.0
1874,2578,0,1.0
1875,2579,0,1.0
1876,2582,0,1.0
1877,2583,0,15.0
1878,2586,0,1.0
1879,2587,1,96.0
1880,2588,0,1.0
1881,2589,0,1.0
1882,2590,0,15.0
1883,2592,0,1.0
1884,2596,0,1.0
1885,2597,0,1.0
1886,2598,0,1.0
1887,2599,0,1.0
1888,2600,0,2.0
1889,2601,0,3.0
1890,2602,0,2.0
1891,2603,0,2.0
1892,2604,1,115.0
1893,2605,0,1.0
1894,2607,0,1.0
1895,2608,0,1.0
1896,2609,0,1.0
1897,2610,1,26.0
1898,2611,0,1.0
1899,2612,0,1.0
1900,2614,0,1.0
1901,2615,1,8.0
1902,2616,0,1.0
1903,2618,1,6.0
1904,2619,0,1.0
1905,2620,1,438.0
1906,2621,0,1.0
1907,2622,1,471.0
1908,2623,0,1.0
1909,2624,0,3.0
1910,2625,0,1.0
1911,2626,1,10.0
1912,2627,0,1.0
1913,2628,0,1.0
1914,2629,0,1.0
1915,2630,0,2.0
1916,2632,0,1.0
1917,2633,0,1.0
1918,2634,0,1.0
1919,2636,1,7.0
1920,2638,0,1.0
1921,2639,0,1.0
1922,2641,1,48.0
1923,2644,0,1.0
1924,2645,0,5.0
1925,2646,0,1.0
1926,2647,1,105.0
1927,2648,0,1.0
1928,2650,0,1.0
1929,2651,0,1.0
1930,2652,0,2.0
1931,2654,0,1.0
1932,2656,0,1.0
1933,2657,0,1.0
1934,2658,1,526.0
1935,2659,0,1.0
1936,2660,0,1.0
1937,2661,0,1.0
1938,2663,0,1.0
1939,2664,0,1.0
1940,2665,0,1.0
1941,2667,0,1.0
1942,2668,0,1.0
1943,2669,0,1.0
1944,2670,0,1.0
1945,2671,0,1.0
1946,2672,1,309.0
1947,2673,0,1.0
1948,2674,0,1.0
1949,2676,0,1.0
1950,2677,0,1.0
1951,2681,1,31.0
1952,2682,0,1.0
1953,2684,0,1.0
1954,2687,0,1.0
1955,2691,0,1.0
1956,2692,0,1.0
1957,2693,0,1.0
1958,2694,0,1.0
1959,2695,0,1.0
1960,2699,0,1.0
1961,2700,0,1.0
1962,2701,0,1.0
1963,2703,0,1.0
1964,2705,0,1.0
1965,2706,0,1.0
1966,2707,0,1.0
1967,2710,0,1.0
1968,2711,0,1.0
1969,2712,0,1.0
1970,2713,1,129.0
1971,2714,0,3.0
1972,2718,0,2.0
1973,2719,0,1.0
1974,2720,0,1.0
1975,2721,0,1.0
1976,2722,0,2.0
1977,2723,1,333.0
1978,2724,1,14.0
1979,2725,0,1.0
1980,2727,1,139.0
1981,2728,0,1.0
1982,2729,0,1.0
1983,2730,0,1.0
1984,2731,1,43.0
1985,2734,0,1.0
1986,2735,0,1.0
1987,2738,0,1.0
1988,2739,1,404.0
1989,2740,0,1.0
1990,2741,0,1.0
1991,2742,0,1.0
1992,2743,0,1.0
1993,2744,1,295.0
1994,2745,0,1.0
1995,2746,0,6.0
1996,2747,0,2.0
1997,2748,0,1.0
1998,2750,1,14.0
1999,2752,0,1.0
2000,2753,0,1.0
2001,2754,0,1.0
2002,2755,0,1.0
2003,2756,0,1.0
2004,2759,0,1.0
2005,2760,0,2.0
2006,2762,1,69.0
2007,2763,0,1.0
2008,2764,0,1.0
2009,2765,0,1.0
2010,2766,0,1.0
2011,2767,0,1.0
2012,2768,0,1.0
2013,2771,1,470.0
2014,2772,0,1.0
2015,2774,0,1.0
2016,2775,0,1.0
2017,2776,0,7.0
2018,2777,0,1.0
2019,2778,0,1.0
2020,2779,0,1.0
2021,2781,0,1.0
2022,2782,0,3.0
2023,2783,0,1.0
2024,2785,0,1.0
2025,2786,0,2.0
2026,2787,1,30.0
2027,2788,0,1.0
2028,2789,0,1.0
2029,2790,0,1.0
2030,2791,0,1.0
2031,2792,0,1.0
2032,2793,0,1.0
2033,2794,0,1.0
2034,2795,0,1.0
2035,2796,0,1.0
2036,2797,0,1.0
2037,2798,0,7.0
2038,2799,0,1.0
2039,2800,0,1.0
2040,2802,0,1.0
2041,2804,0,1.0
2042,2805,0,1.0
2043,2807,0,1.0
2044,2809,1,102.0
2045,2810,0,1.0
2046,2812,0,1.0
2047,2814,0,1.0
2048,2815,0,1.0
2049,2816,0,1.0
2050,2817,0,3.0
2051,2818,0,6.0
2052,2821,0,1.0
2053,2822,0,1.0
2054,2824,0,1.0
2055,2825,0,1.0
2056,2826,0,1.0
2057,2827,0,3.0
2058,2828,0,1.0
2059,2831,0,1.0
2060,2832,1,37.0
2061,2834,0,1.0
2062,2835,0,1.0
2063,2836,1,42.0
2064,2837,0,1.0
2065,2841,1,77.0
2066,2843,1,5.0
2067,2844,0,1.0
2068,2845,0,1.0
2069,2846,0,1.0
2070,2847,0,1.0
2071,2849,0,1.0
2072,2851,1,52.0
2073,2852,0,1.0
2074,2857,1,6.0
2075,2858,0,1.0
2076,2859,1,47.0
2077,2860,0,1.0
2078,2861,0,1.0
2079,2862,0,1.0
2080,2863,0,4.0
2081,2865,0,1.0
2082,2866,1,26.0
2083,2867,0,1.0
2084,2868,0,1.0
2085,2870,1,27.0
2086,2871,0,1.0
2087,2872,0,1.0
2088,2873,0,3.0
2089,2874,0,1.0
2090,2875,0,1.0
2091,2877,0,2.0
2092,2878,0,1.0
2093,2879,0,1.0
2094,2880,0,1.0
2095,2881,1,286.0
2096,2882,0,2.0
2097,2883,0,1.0
2098,2884,0,1.0
2099,2885,0,1.0
2100,2886,1,7.0
2101,2887,1,30.0
2102,2889,1,147.0
2103,2890,0,6.0
2104,2891,1,60.0
2105,2894,0,1.0
2106,2895,1,133.0
2107,2896,0,1.0
2108,2897,0,1.0
2109,2900,0,2.0
2110,2901,0,1.0
2111,2905,0,1.0
2112,2906,0,1.0
2113,2907,0,1.0
2114,2908,0,1.0
2115,2909,0,1.0
2116,2910,0,1.0
2117,2911,0,1.0
2118,2912,0,1.0
2119,2914,0,1.0
2120,2915,1,211.0
2121,2916,0,1.0
2122,2917,0,2.0
2123,2918,1,25.0
2124,2920,0,2.0
2125,2921,1,47.0
2126,2923,0,1.0
2127,2924,0,1.0
2128,2925,0,4.0
2129,2926,0,1.0
2130,2927,0,1.0
2131,2929,0,1.0
2132,2931,1,136.0
2133,2932,0,1.0
2134,2933,0,2.0
2135,2934,0,1.0
2136,2935,0,1.0
2137,2936,0,1.0
2138,2937,0,1.0
2139,2939,1,180.0
2140,2940,0,4.0
2141,2941,0,1.0
2142,2942,0,1.0
2143,2943,0,1.0
2144,2944,0,1.0
2145,2945,0,12.0
2146,2946,1,20.0
2147,2947,0,1.0
2148,2948,1,56.0
2149,2949,0,5.0
2150,2950,0,1.0
2151,2951,0,1.0
2152,2952,1,30.0
2153,2954,0,1.0
2154,2955,0,1.0
2155,2958,0,1.0
2156,2959,0,1.0
2157,2961,0,5.0
2158,2962,0,1.0
2159,2963,0,1.0
2160,2964,0,1.0
2161,2965,0,1.0
2162,2966,0,1.0
2163,2967,0,1.0
2164,2968,0,1.0
2165,2969,1,22.0
2166,2970,0,1.0
2167,2972,0,1.0
2168,2973,0,3.0
2169,2974,1,78.0
2170,2975,0,1.0
2171,2976,0,1.0
2172,2977,0,1.0
2173,2978,0,1.0
2174,2979,1,60.0
2175,2980,0,1.0
2176,2981,0,1.0
2177,2984,0,1.0
2178,2985,0,1.0
2179,2986,0,1.0
2180,2987,0,1.0
2181,2988,0,1.0
2182,2989,0,1.0
2183,2990,0,1.0
2184,2991,0,1.0
2185,2992,0,1.0
2186,2993,1,89.0
2187,2994,0,1.0
2188,2995,0,1.0
2189,2997,0,1.0
2190,2998,0,3.0
2191,2999,0,1.0
2192,3001,0,1.0
2193,3002,0,1.0
2194,3004,0,1.0
2195,3005,0,1.0
2196,3006,0,1.0
2197,3007,0,1.0
2198,3008,0,1.0
2199,3009,0,3.0
2200,3012,0,1.0
2201,3013,0,1.0
2202,3014,1,9.0
2203,3015,0,1.0
2204,3016,0,1.0
2205,3017,1,209.0
2206,3018,1,55.0
2207,3019,0,1.0
2208,3020,0,1.0
2209,3021,0,1.0
2210,3023,0,1.0
2211,3024,0,1.0
2212,3025,1,76.0
2213,3026,1,23.0
2214,3027,0,2.0
2215,3028,1,137.0
2216,3029,0,1.0
2217,3030,0,1.0
2218,3032,1,117.0
2219,3033,0,2.0
2220,3034,0,1.0
2221,3035,0,1.0
2222,3036,0,10.0
2223,3037,0,1.0
2224,3038,0,1.0
2225,3039,1,25.0
2226,3041,0,1.0
2227,3044,0,1.0
2228,3045,0,1.0
2229,3046,1,76.0
2230,3047,0,1.0
2231,3052,0,8.0
2232,3053,1,35.0
2233,3054,0,1.0
2234,3055,0,1.0
2235,3057,0,1.0
2236,3059,0,3.0
2237,3060,0,2.0
2238,3061,0,1.0
2239,3063,1,4.0
2240,3064,0,1.0
2241,3065,0,1.0
2242,3066,1,408.0
2243,3067,1,182.0
2244,3069,0,10.0
2245,3070,0,1.0
2246,3071,1,57.0
2247,3072,0,1.0
2248,3073,0,4.0
2249,3074,0,1.0
2250,3075,0,1.0
2251,3076,1,21.0
2252,3077,0,5.0
2253,3078,0,1.0
2254,3079,0,1.0
2255,3080,1,26.0
2256,3081,1,16.0
2257,3082,0,1.0
2258,3083,0,6.0
2259,3084,0,1.0
2260,3087,1,216.0
2261,3088,0,1.0
2262,3091,0,1.0
2263,3092,0,1.0
2264,3093,1,326.0
2265,3095,0,1.0
2266,3096,0,1.0
2267,3097,0,1.0
2268,3098,0,2.0
2269,3100,1,40.0
2270,3102,0,6.0
2271,3105,0,1.0
2272,3106,0,1.0
2273,3107,0,1.0
2274,3108,0,1.0
2275,3109,0,1.0
2276,3110,0,1.0
2277,3111,0,1.0
2278,3112,1,187.0
2279,3113,1,228.0
2280,3116,0,1.0
2281,3117,0,1.0
2282,3118,0,1.0
2283,3119,0,1.0
2284,3120,0,1.0
2285,3121,0,1.0
2286,3122,0,1.0
2287,3123,0,1.0
2288,3124,0,3.0
2289,3125,1,7.0
2290,3126,0,1.0
2291,3129,0,1.0
2292,3130,0,1.0
2293,3131,0,1.0
2294,3133,0,4.0
2295,3134,0,1.0
2296,3136,0,1.0
2297,3137,1,229.0
2298,3138,0,1.0
2299,3139,1,337.0
2300,3140,0,3.0
2301,3141,0,1.0
2302,3142,0,1.0
2303,3145,1,65.0
2304,3146,0,1.0
2305,3147,0,1.0
2306,3150,0,1.0
2307,3153,0,2.0
2308,3154,0,1.0
2309,3155,0,1.0
2310,3158,0,1.0
2311,3159,0,3.0
2312,3160,1,372.0
2313,3162,0,1.0
2314,3163,1,133.0
2315,3164,0,1.0
2316,3166,0,1.0
2317,3167,0,1.0
2318,3168,0,1.0
2319,3171,0,1.0
2320,3172,0,1.0
2321,3175,1,364.0
2322,3176,0,1.0
2323,3177,0,1.0
2324,3178,0,8.0
2325,3179,1,4.0
2326,3180,1,147.0
2327,3183,0,3.0
2328,3184,0,1.0
2329,3185,1,77.0
2330,3186,0,1.0
2331,3187,0,1.0
2332,3188,0,1.0
2333,3190,0,1.0
2334,3191,0,1.0
2335,3192,0,1.0
2336,3193,1,237.0
2337,3194,1,18.0
2338,3195,0,1.0
2339,3197,0,1.0
2340,3198,0,1.0
2341,3199,0,1.0
2342,3201,0,4.0
2343,3202,0,1.0
2344,3203,0,6.0
2345,3204,1,195.0
2346,3205,0,7.0
2347,3206,0,1.0
2348,3207,0,14.0
2349,3208,0,1.0
2350,3209,0,1.0
2351,3210,0,1.0
2352,3211,0,1.0
2353,3212,0,1.0
2354,3213,0,1.0
2355,3214,0,1.0
2356,3216,0,3.0
2357,3217,1,338.0
2358,3218,0,1.0
2359,3220,0,3.0
2360,3222,0,3.0
2361,3226,1,502.0
2362,3227,0,1.0
2363,3228,0,1.0
2364,3229,0,1.0
2365,3231,0,1.0
2366,3232,1,171.0
2367,3233,0,1.0
2368,3234,0,1.0
2369,3235,1,78.0
2370,3236,0,1.0
2371,3238,0,8.0
2372,3239,1,124.0
2373,3240,0,4.0
2374,3242,0,1.0
2375,3243,0,1.0
2376,3244,1,285.0
2377,3245,0,1.0
2378,3248,0,1.0
2379,3249,0,1.0
2380,3250,0,1.0
2381,3251,0,1.0
2382,3252,0,1.0
2383,3253,0,1.0
2384,3254,0,1.0
2385,3255,0,1.0
2386,3256,0,1.0
2387,3257,0,1.0
2388,3258,0,1.0
2389,3260,0,1.0
2390,3261,0,1.0
2391,3262,0,1.0
2392,3263,0,1.0
2393,3264,0,1.0
2394,3265,0,1.0
2395,3267,0,1.0
2396,3268,0,1.0
2397,3269,1,566.0
2398,3270,0,1.0
2399,3272,0,2.0
2400,3273,0,9.0
2401,3274,0,1.0
2402,3275,0,1.0
2403,3277,0,1.0
2404,3278,0,1.0
2405,3280,1,5.0
2406,3283,0,1.0
2407,3284,0,1.0
2408,3287,0,1.0
2409,3288,0,1.0
2410,3291,0,1.0
2411,3292,0,1.0
2412,3293,0,2.0
2413,3294,0,8.0
2414,3295,0,1.0
2415,3301,0,1.0
2416,3302,0,1.0
2417,3303,0,1.0
2418,3306,0,1.0
2419,3307,0,1.0
2420,3309,0,1.0
2421,3310,0,4.0
2422,3311,1,44.0
2423,3313,0,1.0
2424,3314,0,1.0
2425,3315,0,4.0
2426,3317,0,7.0
2427,3318,0,3.0
2428,3319,0,1.0
2429,3320,0,1.0
2430,3322,0,1.0
2431,3323,0,3.0
2432,3324,1,14.0
2433,3325,0,1.0
2434,3327,0,6.0
2435,3328,0,1.0
2436,3331,0,2.0
2437,3332,0,15.0
2438,3335,0,1.0
2439,3337,0,1.0
2440,3338,1,32.0
2441,3339,1,281.0
2442,3340,0,1.0
2443,3341,0,1.0
2444,3342,0,1.0
2445,3344,0,1.0
2446,3345,0,1.0
2447,3346,0,7.0
2448,3347,0,10.0
2449,3350,0,1.0
2450,3352,0,2.0
2451,3353,1,282.0
2452,3355,0,1.0
2453,3356,0,3.0
2454,3359,0,3.0
2455,3360,1,106.0
2456,3362,0,1.0
2457,3363,0,1.0
2458,3365,0,1.0
2459,3367,0,1.0
2460,3368,0,1.0
2461,3369,0,1.0
2462,3370,1,95.0
2463,3371,0,1.0
2464,3373,0,1.0
2465,3374,0,3.0
2466,3375,0,1.0
2467,3377,0,1.0
2468,3378,1,24.0
2469,3379,0,1.0
2470,3380,0,1.0
2471,3381,1,39.0
